,Bus Name,Area Number,Zone Number,Volt (PU),Volt (KV),Angle (Deg),Gen MW,Gen MVAR,Load MW,Load MVAR,Shunt MW,Shunt MVAR,To Bus Name,MW,MVAR,Transformer Ratio,Transformer Angle (Deg),Percent,Rating,Load Flow Case
10,152     MID500      500.00,1,1,1.0085,504.2717,-5.9990,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
11,152     MID500      500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151     NUCPANT     500.00    1  1,-452.2102,-109.3213,,0.0000,38,1200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
12,152     MID500      500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151     NUCPANT     500.00    1  2,-452.2102,-109.3213,,0.0000,38,1200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
13,152     MID500      500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153     MID230      230.00    1  1,750.3648,322.3559,1.009LK,0.0000,33,2500,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
14,152     MID500      500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202     EAST500     500.00    2  1,84.3376,25.2573,,0.0000,7,1200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
15,152     MID500      500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3004     WEST        500.00    5  1,69.7105,-128.9709,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
16,153     MID230      230.00,1,1,0.9838,226.2664,-8.1865,0.0000,0.0000,212.2415,100.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
17,153     MID230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152     MID500      500.00    1  1,-750.3648,-288.9525,1.000UN,0.0000,32,2500,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
18,153     MID230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,276.5585,109.8838,,0.0000,101,300,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
19,153     MID230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  2,230.4654,88.3439,,0.0000,84,300,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
20,153     MID230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3006     UPTOWN      230.00    5  1,31.0994,-9.2743,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
21,154     DOWNTN      230.00,1,1,0.9251,212.7817,-15.6814,0.0000,0.0000,1061.2080,800.0000,0.0000,-256.7640,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
22,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153     MID230      230.00    1  1,-271.9270,-77.3193,,0.0000,102,300,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
23,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153     MID230      230.00    1  2,-226.6059,-67.2857,,0.0000,85,300,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
24,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  1,-126.9362,-57.1167,,0.0000,75,200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
25,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  1,-314.1494,-261.0683,,0.0000,74,600,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
26,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3008     CATDOG      230.00    5  1,-121.5659,-80.4371,,0.0000,39,400,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
27,201     HYDRO       500.00,2,2,1.0400,520.0001,1.0032,0.0000,0.0000,0.0000,0.0000,0.0000,-324.4800,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
28,201     HYDRO       500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151     NUCPANT     500.00    1  1,-577.8325,203.3988,,0.0000,49,1200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
29,201     HYDRO       500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202     EAST500     500.00    2  1,551.9387,46.6652,,0.0000,44,1200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
30,201     HYDRO       500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  &1,623.5743,103.5220,,0.0000,51,1200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
31,201     HYDRO       500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,211     HYDRO_G     20.000    2  1,-597.7050,-29.0382,1.000LK,0.0000,75,800,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
32,202     EAST500     500.00,2,2,1.0006,500.3049,-6.4445,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
33,202     EAST500     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152     MID500      500.00    1  1,-84.2391,-119.8989,,0.0000,12,1200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
34,202     EAST500     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201     HYDRO       500.00    2  1,-545.8624,-178.9932,,0.0000,48,1200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
35,202     EAST500     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  1,630.0928,298.8918,1.000LK,0.0000,87,800,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
36,203     EAST230     230.00,2,2,0.9549,219.6318,-12.5239,0.0000,0.0000,318.3624,150.0000,0.0000,-45.5937,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
37,203     EAST230     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,127.8198,57.1131,,0.0000,73,200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
38,203     EAST230     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202     EAST500     500.00    2  1,-628.1497,-219.9557,1.000UN,0.0000,83,800,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
39,203     EAST230     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  1,90.9856,29.2189,,0.0000,50,200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
40,203     EAST230     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  2,90.9856,29.2189,,0.0000,50,200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
41,205     SUB230      230.00,2,2,0.9356,215.1821,-15.0451,0.0000,0.0000,1273.4490,700.0000,0.0000,-262.5899,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
42,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,314.7849,259.6918,,0.0000,73,600,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
43,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201     HYDRO       500.00    2  &1,-609.8292,-164.0236,1.000UN,0.0000,79,800,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
44,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  1,-90.4724,-31.7493,,0.0000,51,200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
45,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  2,-90.4724,-31.7493,,0.0000,51,200,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
46,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206     URBGEN      18.000    2  1,-797.4346,-469.5719,1.000LK,0.0000,103,900,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
47,206     URBGEN      18.000,2,2,1.0110,18.1972,-8.6666,800.0000,600.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
48,206     URBGEN      18.000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  1,799.9784,599.9936,1.000UN,0.0000,111,900,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
49,211     HYDRO_G     20.000,2,2,1.0570,21.1403,7.6274,600.0000,99.4603,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
50,211     HYDRO_G     20.000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201     HYDRO       500.00    2  1,600.0225,99.3923,1.000UN,0.0000,76,800,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
51,3001     MINE        230.00,5,5,1.0261,236.0104,-2.4680,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
52,3001     MINE        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3002     E. MINE     500.00    5  1,125.2206,18.0572,1.000LK,0.0000,16,800,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
53,3001     MINE        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3003     S. MINE     230.00    5  1,336.7743,105.1063,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
54,3001     MINE        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3011     MINE_G      13.800    5  1,-461.9964,-123.1636,1.000LK,0.0000,37,1300,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
55,3002     E. MINE     500.00,5,5,1.0233,511.6447,-3.4900,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
56,3002     E. MINE     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3001     MINE        230.00    5  1,-125.1750,-15.7770,1.000UN,0.0000,16,800,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
57,3002     E. MINE     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3004     WEST        500.00    5  1,125.1751,15.7771,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
58,3003     S. MINE     230.00,5,5,1.0183,234.2036,-3.9455,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
59,3003     S. MINE     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3001     MINE        230.00    5  1,-336.7743,-95.6499,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
60,3003     S. MINE     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,168.3871,47.8250,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
61,3003     S. MINE     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  2,168.3871,47.8250,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
62,3004     WEST        500.00,5,5,1.0072,503.6138,-7.1818,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
63,3004     WEST        500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152     MID500      500.00    1  1,-69.5671,-123.5533,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
64,3004     WEST        500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3002     E. MINE     500.00    5  1,-124.2533,-16.7575,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
65,3004     WEST        500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,193.8192,140.3107,1.000LK,0.0000,30,800,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
66,3005     WEST        230.00,5,5,0.9843,226.3890,-8.9698,0.0000,0.0000,106.1208,50.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
67,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3003     S. MINE     230.00    5  1,-166.5870,-40.6493,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
68,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3003     S. MINE     230.00    5  2,-166.5870,-40.6493,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
69,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3004     WEST        500.00    5  1,-193.5935,-131.1401,1.000UN,0.0000,29,800,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
70,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3006     UPTOWN      230.00    5  1,-31.0535,0.0160,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
71,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3008     CATDOG      230.00    5  &1,279.3514,104.5324,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
72,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3008     CATDOG      230.00    5  1,172.3472,57.8907,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
73,3006     UPTOWN      230.00,5,5,0.9844,226.4149,-8.4119,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
74,3006     UPTOWN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153     MID230      230.00    1  1,-31.0888,6.4965,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
75,3006     UPTOWN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,31.0887,-6.4965,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
76,3008     CATDOG      230.00,5,5,0.9451,217.3833,-14.0483,0.0000,0.0000,212.2415,75.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
77,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,122.1763,59.1727,,0.0000,36,400,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
78,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  &1,-64.1946,-16.2248,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
79,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,-170.2563,-51.6399,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
80,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3018     CATDOG_G    13.800    5  1,-99.9639,-66.3073,1.000LK,0.0000,80,150,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
81,3011     MINE_G      13.800,5,5,1.0400,14.3520,0.0000,462.4306,144.8750,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
82,3011     MINE_G      13.800,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3001     MINE        230.00    5  1,462.4306,144.8750,1.000UN,0.0000,37,1300,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
83,3018     CATDOG_G    13.800,5,5,1.0090,13.9242,-8.9449,100.0000,80.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3395.9, Gen-MW = 3462.4, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
