,Bus Name,Area Number,Zone Number,Volt (PU),Volt (KV),Angle (Deg),Gen MW,Gen MVAR,Load MW,Load MVAR,Shunt MW,Shunt MVAR,To Bus Name,MW,MVAR,Transformer Ratio,Transformer Angle (Deg),Percent,Rating,Load Flow Case
15,152     MID500      500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3004     WEST        500.00    5  1,-4.6270,-111.0095,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
16,153     MID230      230.00,1,1,0.9683,222.7148,-13.8039,0.0000,0.0000,225.2325,100.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
17,153     MID230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152     MID500      500.00    1  1,-760.2272,-322.5996,1.000UN,0.0000,33,2500,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
18,153     MID230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,302.8615,122.1977,,0.0000,112,300,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
19,153     MID230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  2,252.3846,98.7059,,0.0000,93,300,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
20,153     MID230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3006     UPTOWN      230.00    5  1,-20.2517,1.6966,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
21,154     DOWNTN      230.00,1,1,0.9037,207.8600,-22.3432,0.0000,0.0000,1126.1620,800.0000,0.0000,-245.0233,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
22,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153     MID230      230.00    1  1,-297.1118,-79.2221,,0.0000,113,300,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
23,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153     MID230      230.00    1  2,-247.5932,-68.7409,,0.0000,95,300,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
24,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  1,-131.9797,-62.2850,,0.0000,81,200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
25,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  1,-273.0439,-276.4205,,0.0000,72,600,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
26,154     DOWNTN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3008     CATDOG      230.00    5  1,-176.4147,-68.3017,,0.0000,52,400,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
27,201     HYDRO       500.00,2,2,1.0400,520.0000,-4.8144,0.0000,0.0000,0.0000,0.0000,0.0000,-324.4799,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
28,201     HYDRO       500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151     NUCPANT     500.00    1  1,-597.4469,222.0211,,0.0000,51,1200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
29,201     HYDRO       500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202     EAST500     500.00    2  1,548.1525,99.3633,,0.0000,45,1200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
30,201     HYDRO       500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  &1,646.8271,158.1739,,0.0000,53,1200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
31,201     HYDRO       500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,211     HYDRO_G     20.000    2  1,-597.5484,-155.0271,1.000LK,0.0000,77,800,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
32,202     EAST500     500.00,2,2,0.9879,493.9358,-12.2462,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
33,202     EAST500     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152     MID500      500.00    1  1,-129.0312,-105.6795,,0.0000,14,1200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
34,202     EAST500     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201     HYDRO       500.00    2  1,-541.8002,-225.7075,,0.0000,50,1200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
35,202     EAST500     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  1,670.8246,331.3868,1.000LK,0.0000,94,800,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
36,203     EAST230     230.00,2,2,0.9370,215.5114,-18.9267,0.0000,0.0000,337.8487,150.0000,0.0000,-43.8990,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
37,203     EAST230     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,132.9987,64.0011,,0.0000,79,200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
38,203     EAST230     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202     EAST500     500.00    2  1,-668.5300,-238.1681,1.000UN,0.0000,89,800,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
39,203     EAST230     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  1,98.8426,34.0336,,0.0000,56,200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
40,203     EAST230     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  2,98.8426,34.0336,,0.0000,56,200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
41,205     SUB230      230.00,2,2,0.9148,210.4111,-21.7754,0.0000,0.0000,1351.3950,700.0000,0.0000,-251.0746,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
42,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,273.6457,275.0517,,0.0000,71,600,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
43,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201     HYDRO       500.00    2  &1,-631.2687,-189.2574,1.000UN,0.0000,82,800,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
44,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  1,-98.2060,-35.1632,,0.0000,57,200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
45,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  2,-98.2060,-35.1632,,0.0000,57,200,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
46,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206     URBGEN      18.000    2  1,-797.3384,-464.3875,1.000LK,0.0000,103,900,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
47,206     URBGEN      18.000,2,2,0.9914,17.8459,-15.1227,799.9999,600.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
48,206     URBGEN      18.000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  1,799.9834,599.9952,1.000UN,0.0000,111,900,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
49,211     HYDRO_G     20.000,2,2,1.0825,21.6498,1.6063,600.0000,229.9518,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
50,211     HYDRO_G     20.000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201     HYDRO       500.00    2  1,600.0148,229.9006,1.000UN,0.0000,80,800,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
51,3001     MINE        230.00,5,5,1.0192,234.4098,-3.6755,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
52,3001     MINE        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3002     E. MINE     500.00    5  1,200.7642,32.5636,1.000LK,0.0000,25,800,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
53,3001     MINE        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3003     S. MINE     230.00    5  1,482.2587,144.2357,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
54,3001     MINE        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3011     MINE_G      13.800    5  1,-683.0245,-176.7993,1.000LK,0.0000,54,1300,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
55,3002     E. MINE     500.00,5,5,1.0142,507.1086,-5.3396,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
56,3002     E. MINE     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3001     MINE        230.00    5  1,-200.6447,-26.5899,1.000UN,0.0000,25,800,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
57,3002     E. MINE     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3004     WEST        500.00    5  1,200.6445,26.5899,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
58,3003     S. MINE     230.00,5,5,1.0086,231.9693,-5.8266,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
59,3003     S. MINE     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3001     MINE        230.00    5  1,-482.2587,-124.7210,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
60,3003     S. MINE     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,241.1290,62.3605,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
61,3003     S. MINE     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  2,241.1290,62.3605,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
62,3004     WEST        500.00,5,5,0.9913,495.6501,-11.4189,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
63,3004     WEST        500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152     MID500      500.00    1  1,4.6326,-135.5227,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
64,3004     WEST        500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3002     E. MINE     500.00    5  1,-198.2394,-13.9949,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
65,3004     WEST        500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,193.6057,149.5176,1.000LK,0.0000,31,800,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
66,3005     WEST        230.00,5,5,0.9665,222.2975,-13.2648,0.0000,0.0000,112.6162,50.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
67,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3003     S. MINE     230.00    5  1,-237.4350,-37.8964,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
68,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3003     S. MINE     230.00    5  2,-237.4350,-37.8964,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
69,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3004     WEST        500.00    5  1,-193.3622,-139.6224,1.000UN,0.0000,30,800,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
70,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3006     UPTOWN      230.00    5  1,20.2738,-10.8550,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
71,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3008     CATDOG      230.00    5  &1,324.3999,112.6591,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
72,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3008     CATDOG      230.00    5  1,210.9403,63.6115,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
73,3006     UPTOWN      230.00,5,5,0.9682,222.6752,-13.6535,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
74,3006     UPTOWN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153     MID230      230.00    1  1,20.2562,-4.4554,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
75,3006     UPTOWN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,-20.2562,4.4554,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
76,3008     CATDOG      230.00,5,5,0.9236,212.4226,-19.7820,0.0000,0.0000,225.2325,75.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
77,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,177.5474,52.4850,,0.0000,50,400,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
78,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  &1,-95.0400,-13.7951,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
79,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,-207.7746,-47.9536,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
80,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3018     CATDOG_G    13.800    5  1,-99.9630,-65.7359,1.000LK,0.0000,80,150,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
81,3011     MINE_G      13.800,5,5,1.0400,14.3520,0.0000,683.9830,224.7220,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
82,3011     MINE_G      13.800,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3001     MINE        230.00    5  1,683.9830,224.7220,1.000UN,0.0000,55,1300,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
83,3018     CATDOG_G    13.800,5,5,0.9886,13.6424,-14.4509,100.0000,80.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3603.7, Gen-MW = 3684.0, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
